gameId;gameName;url;releaseDate;createdDate;gameTypes;platforms;regions;genres;engines;developers;publishers;runsRequireVerification;runsRequireVideo;runTimingOptions;runDefaultTimingOption;runsEmulatorsAllowed;isRomhack;
yd478gde;Minecraft: Legacy Console Edition;mce;09/05/2012;2015-01-29T23:42:25Z;;8gejn93d,mx6pwe3g,n568oevp,4p9z70er,nzelkr6q,o7e2mx6w,7m6ylw9p,4p9zjrer,nzelyv9q;;;n5k26g5d;yzom2keq,yge00xep;;true;true;realtime;realtime;true;false;
369pky81;Minecraft: Legacy Console Edition Category Extensions;mcece;09/05/2012;2020-05-05T14:49:04Z;53no817x;8gejn93d,mx6pwe3g,n568oevp,4p9z70er,nzelkr6q,o7e2mx6w,7m6ylw9p,4p9zjrer,nzelyv9q;;;;yzom2keq;;true;true;realtime;realtime;true;true;
j1llm0v1;Dynamite Jack;dynamitejack;10/05/2012;2019-11-20T21:32:40Z;;;;;;;;true;true;realtime;realtime;true;false;
pd0q5zv1;Vr escape game;vr_escape_game;10/05/2012;2021-08-22T15:38:44Z;dj1gd1x5;lq60nl94,gde3xgek,4p9zq09r;pr184lqn,e6lxy1dz,o316x197,mol4z19n,p2g50lnk,ypl25l47;;;;;true;true;realtime;realtime;true;true;
j1llwqv1;Perry Widgets;perry_widgets;11/05/2012;2021-02-22T19:25:08Z;go1lem4p;o7e25xew;;;;;564vlg6w;true;true;realtime,ingame;ingame;true;true;
m1zyglx6;Syobon Action Homebrew Ports;Syobon_Action_Homebrew_Ports;13/05/2012;2024-12-20T14:41:28Z;;8gejn93d,v06d394z,7g6m8erk,gz9qx60q,5negk9y7,4p9z70er,v06dk3e4,nzel5r6q,kz9wqn9p,wxeo3zer,w89rdd6l,o064vv63,jm951reo;;;;;;true;true;realtime;realtime;true;false;
9doqx31p;Treemaker;treemaker;13/05/2012;2017-06-30T15:03:25Z;dj1gd1x5;lq60nl94,gde3xgek;;;;;;true;true;realtime;realtime;true;true;
o6gly3nd;Game of Thrones (2012);got;15/05/2012;2019-05-15T16:31:06Z;;mx6pwe3g,n568oevp,8gej2n93;pr184lqn,e6lxy1dz;jp23x26k;;;;true;true;realtime;realtime;true;false;
o1yjj3v1;N.O.V.A 3;nova_3;15/05/2012;2021-06-01T16:47:21Z;d91jd1ex,dj1gd1x5,j8138myw,53no817x,rj1dy1o8;jm95zz9o,lq60nl94,gde3xgek;;x5eqor54;;;;true;true;realtime;realtime;true;true;
x36950dl;Sonic 4: Episode II;s4e2;15/05/2012;;dj1gd1x5;mx6pwe3g,n568oevp,o7e2mx6w,8gej2n93,lq60nl94,gde3xgek,nzeloreq,lq60vde4,o7e2xj9w,nzelyv9q;;94n4pn0w;;2jev286k,3zyl3q64,v693v86x,y4zwyq6k;5p6zdpr3;true;true;realtime;realtime;true;true;
4pdvro1w;Sonic 4: Episode Metal;s4em;15/05/2012;;dj1gd1x5;mx6pwe3g,n568oevp,o7e2mx6w,8gej2n93,lq60nl94,gde3xgek,nzeloreq,o7e2xj9w,nzelyv9q;;94n4pn0w;;2jev286k,3zyl3q64,v693v86x,y4zwyq6k;5p6zdpr3;true;true;realtime;realtime;true;true;
9d330edl;Max Payne 3;max_payne_3;15/05/2012;2015-03-06T07:16:13Z;;mx6pwe3g,n568oevp,8gej2n93;;jp231xn6;2n5kr43d;jevx44zk;w4np8drl;true;true;realtime;realtime;true;false;
m1memwjd;Match 3 Platformer;Match_3_Platformer;17/05/2012;2024-02-04T23:47:14Z;;;;;;;;true;true;realtime;realtime;true;false;
9do8wqo1;Score! Classic Goals;score_classic_goals;17/05/2012;2021-05-23T15:01:58Z;;8gej2n93,lq60nl94,gde3xgek;;;;;;true;true;realtime;realtime;true;false;
j1ln4qv6;Cave Chaos 2;cave_chaos_2;17/05/2012;2023-07-03T09:26:23Z;;7m6yqvep;;;;;;true;true;realtime;realtime;true;false;
j1lnqwz6;Killbot;Killbot;17/05/2012;2023-09-24T15:26:39Z;;8gej2n93;;;;;;true;true;realtime;realtime;true;false;
yd409p1e;Mario Tennis Open;mto;20/05/2012;2015-03-06T21:49:15Z;;gz9qx60q,kz9wqn9p;pr184lqn,e6lxy1dz,o316x197;el28onrz;;nerpj56j;m0rvylrx;true;true;realtime;realtime;true;false;
4d7ek367;Duck Life 4;dl4;21/05/2012;2015-06-14T15:57:41Z;;8gej2n93,o7e25xew,7m6yqvep;;;;;;true;false;realtime;realtime;true;false;
4d7nxxr6;The Amazing World of Gumball: Blind Fooled;tawogbf;21/05/2012;2021-07-04T16:47:35Z;go1lem4p;o7e25xew,7m6yqvep;;;;;;true;true;realtime;realtime;true;true;
yd4ogxx1;Escape The Shack;escape_the_shack;21/05/2012;2018-08-29T11:35:10Z;go1lem4p;o7e25xew;;;;;;true;true;realtime,ingame;ingame;true;true;
pdvzlxk6;Zen Moth;zm;22/05/2012;2020-12-07T12:44:11Z;;8gej2n93,o7e25xew;;;;;;true;true;realtime;realtime;true;false;
76rx5256;Tom Clancy's Ghost Recon: Future Soldier;tom_clancys_ghost_recon_future_soldier;22/05/2012;2021-03-03T22:40:49Z;;mx6pwe3g,n568oevp,8gej2n93;;q4n6vo59;;;;true;true;realtime;realtime;true;false;
kdkmp321;Men in Black: Alien Crisis;mibac;22/05/2012;2022-07-05T16:21:55Z;;mx6pwe3g,n568oevp,v06dk3e4;;;;;;true;true;realtime;realtime;true;false;
36988j2d;Warlock: Master of the Arcane;warlock_master_of_the_arcane;22/05/2012;2021-06-28T23:36:01Z;;8gej2n93;pr184lqn;;;;;true;true;realtime;realtime;true;false;
j1n49wx6;Sorcery;Sorcery;22/05/2012;2024-01-08T17:42:02Z;;mx6pwe3g;;;;;;true;true;realtime;realtime;true;false;
w6j2971j;Joy Ride Turbo;joy_ride_turbo;23/05/2012;2017-06-30T15:32:14Z;;n568oevp,o7e2mx6w,mr6k0gez;;wr2l1n7p;;;3nkw70nw;true;true;realtime,ingame;realtime;true;false;
y65797de;Subway Surfers;subsurf;24/05/2012;2017-06-25T17:41:20Z;;lq60nl94,gde3xgek,p36no5e8,o7e25xew;;;;;;true;true;realtime;realtime;true;false;
46wrzm91;Angry Birds Telepizza;ab_telepizza;24/05/2012;2023-07-21T15:12:00Z;;7m6yqvep;;;;;;true;true;realtime;realtime;true;false;
3dx2jpg1;DiRT: Showdown;dirt_showdown;25/05/2012;2017-11-02T01:12:08Z;;mx6pwe3g,n568oevp,o7e2mx6w,8gej2n93,5neg7key;;wr2l1n7p;mg1j6z3r;qveg7ve0;1z6qgr9p;true;true;realtime,realtime_noloads,ingame;realtime_noloads;false;false;
9dow04e1;Wake Up The Box 4;wutb4;25/05/2012;2020-12-19T22:18:11Z;;o7e25xew,7m6yqvep;;y72yd2do;;nzm44vz0,pe1llvzo,1zkqqozj;kr2qyore;true;true;realtime,ingame;realtime;true;false;
pdv25y96;Sports Heads Football: European Edition;sports_heads_football_european_edition;25/05/2012;2022-02-28T19:01:09Z;go1lem4p;o7e25xew;;;;;;true;true;realtime;realtime;false;true;
v1pyjp18;Plague Inc.;plague_inc;26/05/2012;2015-08-09T19:27:55Z;;lq60nl94,gde3xgek;pr184lqn,e6lxy1dz;oq2712l7,pl2ke21x;;nw6343zx;kr2e9yre;true;true;realtime;realtime;true;false;
pdvz3er6;Touhou Sky Arena: Kurenai;touhou_sky_arena_kurenai;27/05/2012;2017-11-13T00:48:56Z;d91jd1ex;8gej2n93;;;;;;true;true;realtime;realtime;true;true;
k6q45j0d;Remifla Spirits 2;remifla_spirits_2;27/05/2012;2020-08-21T17:27:22Z;;8gej2n93;;1np84v57;;1zk7v96j;5643e2rw;true;true;realtime;realtime;false;false;
k6qw4n06;Fushigi no Daibouken: Cirno Kenzan!;fushigi_no_daibouken_cirno_kenzan;27/05/2012;2021-05-14T16:15:19Z;d91jd1ex;8gej2n93;pr184lqn,o316x197;p92dkmnl,jp23x26k,o75mg539,r2rv69nz;;neljvl62;krx10469;true;true;realtime,ingame;ingame;true;true;
kdkm9yg1;1945 Air force;1945;28/05/2012;2022-09-25T17:10:56Z;dj1gd1x5;vm9vn63k,lq60nl94,gde3xgek;;;;;;true;true;realtime;realtime;true;true;
o1y949o6;Toxic Targets;toxictargets;29/05/2012;2019-07-18T15:39:22Z;go1lem4p;o7e25xew;;y72yd2do;mg1j4w1r;;yzr1pdr8;true;true;realtime;realtime;true;true;
m1zko221;Trader of Stories - A Grain of Truth;trader_of_stories_agot;31/05/2012;2022-10-24T17:16:14Z;go1lem4p;o7e25xew;;;;;;true;true;realtime;realtime;true;true;
m1mxxmj6;Strike Force Heroes;strikeforceheroes;31/05/2012;2017-12-04T01:24:26Z;go1lem4p;8gej2n93,o7e25xew;;g2zqxw2l,94n4pn0w,wr2lykn7,mr2r682z;mg1j4w1r;veg0yrz0;x363g8nk,363gp4nk;true;true;realtime;realtime;true;true;
369pp831;10 Gnomes in Porto Petro;10_gnomes_in_p;01/06/2012;2017-11-29T15:29:57Z;;8gej2n93,o7e25xew;;y72yyw2d;;2jev8g6k;;true;true;realtime;realtime;false;false;
ldej87x1;Teenage Mutant Ninja Turtles: Dark Horizons;teenage_mutant_ninja_turtles_dark_horizons;01/06/2012;2023-04-23T00:36:18Z;;lq60nl94;pr184lqn;;;;;true;true;realtime;realtime;true;false;
j1n4mme6;Barbie Cakery Bakery;Barbie_Cakery_Bakery;01/06/2012;2024-03-05T06:57:35Z;;o7e25xew;;;;;;true;true;realtime;realtime;true;false;
369p9j81;Pokémon SacredGold / StormSilver;pkmnsgss;01/06/2012;2019-07-12T22:14:29Z;d91jd1ex;7g6m8erk,gz9qx60q;;jp23x26k;;;;true;true;realtime;realtime;true;true;
w6j7o4e6;Heretic: Masters of Chaos;heretic_masters_of_chaos;01/06/2012;2021-04-02T02:15:28Z;;8gej2n93;;;;;;true;true;realtime,ingame;ingame;true;false;
3dxyjl46;SBK Generations;sbk_generations;01/06/2012;2023-07-10T16:02:19Z;;mx6pwe3g,n568oevp,8gej2n93;pr184lqn,e6lxy1dz,o316x197,mol4z19n,p2g50lnk,ypl25l47;;;;;true;true;realtime;realtime;true;false;
m1mxkgk6;Ace Mathician;ace_mathician;01/06/2012;2021-01-01T16:17:35Z;;gz9qx60q,wxeo3zer;pr184lqn,e6lxy1dz;y72yd2do;;v69ov86x;q6dzkdnz;true;true;realtime;realtime;true;false;
j1n4roy6;Baby Hazel Hair Care;Baby_Hazel_Hair_Care;01/06/2012;2024-11-27T21:49:56Z;;o7e25xew,7m6yqvep;;;;;;true;true;realtime,ingame;ingame;true;false;
9dox7e3d;Dark Escape 4D;Dark_Escape_4D;02/06/2012;2024-09-03T00:30:29Z;;vm9vn63k;pr184lqn,e6lxy1dz;;;;;true;true;realtime;realtime;true;false;
pdv2zp46;Ball 3D;b3d;02/06/2012;2021-05-07T17:24:00Z;;8gej2n93,mx6ppw63;;wr2l1n7p,q5wp3rng,el28onrz;8z54km3n;1zk1d76j,3zyy9dz4;l67w8gnv,363gjdnk;true;true;realtime;realtime;false;false;
268ew856;Theme Hotel;themehotel;02/06/2012;2018-01-22T08:55:14Z;;o7e25xew;pr184lqn;;;;;true;true;realtime;realtime;false;false;
46w3vqn1;Soulless;soulless;03/06/2012;2019-07-08T20:35:27Z;;gz9qox60;pr184lqn,e6lxy1dz;;;;;true;true;realtime,ingame;ingame;true;false;
yd4o24g1;Hanna in a Choppa 2;hiac2;04/06/2012;2021-01-12T18:35:08Z;;o7e25xew;;;;;;true;true;realtime;realtime;true;false;
lde3moe6;Madagascar 3: The Video Game;madagascar_3_the_video_game;05/06/2012;2018-04-29T15:19:24Z;;mx6pwe3g,n568oevp,v06dk3e4,w89rdd6l,lq60mde4;pr184lqn,e6lxy1dz;;;;;true;true;realtime;realtime;true;false;
m1mx7lp6;Madagascar 3 (DS);httpmadagascar_3_the_video_game;05/06/2012;2018-04-29T20:00:12Z;;7g6m8erk,gz9qx60q;;;;;;true;true;realtime;realtime;true;false;
369pe931;Inversion;inversion;05/06/2012;2019-08-13T01:52:00Z;;mx6pwe3g,n568oevp,8gej2n93;pr184lqn,e6lxy1dz;;;;;true;true;realtime,realtime_noloads;realtime_noloads;true;false;
46w22q96;Max Payne 3 Arcade Mode;max_payne_3_backup;06/06/2012;2021-06-23T17:37:50Z;v31r2mkw;mx6pwe3g,n568oevp,8gej2n93;;jp231xn6;2n5kr43d;jevx44zk;w4np8drl;true;true;realtime;realtime;true;true;
9dow92o1;The Fantastic Game;the_fantastic_game;07/06/2012;2020-03-23T15:25:26Z;;8gej2n93;;g2zo6rnl,o75mg539,m2116r24,dnqe6rn8;8z54km3n;1zk8p2zj;;true;true;realtime;realtime;true;false;
76r3y7v6;Adventure Time: Legends of Ooo: The Big Hollow Princess;the_big_hollow_princess;07/06/2012;2022-02-14T16:55:11Z;;lq60nl94,gde3xgek,o7e25xew;;;;;;true;true;realtime;realtime;true;false;
46woj31r;Flow Free;flow_free;07/06/2012;2016-01-16T20:33:08Z;;8gej2n93,lq60nl94,gde3xgek;;;;w63x5m6x,3zynqpe4;;true;true;realtime;realtime;true;false;
kdkeqldm;Tokyo Jungle;tokyo_jungle;07/06/2012;2015-04-19T14:32:32Z;;mx6pwe3g,nzelkr6q;;x6509o5m;;jev0w2zk;80607ynl;true;true;realtime;realtime;true;false;
ldejq7x1;Bang Bang Racing;bang_bang_racing;08/06/2012;2022-11-27T18:16:49Z;;mx6pwe3g,n568oevp,8gej2n93,lq60nl94;;;;;;true;true;realtime;realtime;false;false;
j1ln9v46;Cover Orange Players Pack 3;cover_orange_players_pack_3;08/06/2012;2024-01-05T19:17:24Z;;o7e25xew,7m6yqvep;;;;;;true;true;realtime;realtime;true;false;
w6jlgpxd;Pedro Kicks Back;pedro_kicks_back;08/06/2012;2018-03-31T17:29:28Z;;o7e25xew;;r2r0j62z;mg1j4w1r;yz81k36w;l67qxenv;true;true;realtime;realtime;true;false;
268wy7y6;Crumpled;crumpled;08/06/2012;2023-06-22T19:27:03Z;go1lem4p;o7e25xew,7m6yqvep;;;;;;true;true;realtime;realtime;false;true;
36988w3d;Awesome Tanks;awesome_tanks;12/06/2012;2021-06-01T16:40:28Z;go1lem4p;8gej2n93,o7e25xew;;;;;;true;true;realtime;realtime;true;true;
pdvzqnr6;iCarly: Groovy Foodie;icarly_groovy_foodie;12/06/2012;2020-07-06T19:29:12Z;;7g6m8erk,gz9qx60q,kz9wqn9p;pr184lqn,e6lxy1dz;;n5k2qx5d;93zyoj64;dnllo5nl;true;true;realtime;realtime;true;false;
k6qwmwm6;Where's My Perry?;wheres_my_perry;12/06/2012;2021-03-22T13:25:48Z;;lq60nl94,gde3xgek,p36no5e8;;;;;;true;true;realtime;realtime;true;false;
4d7n5vr6;Scania Truck Driving Simulator;scania_truck_driving_simulator;12/06/2012;2022-04-18T18:09:17Z;;8gej2n93,w89rqoel;;;;4ne4p9em;2n98396x;true;true;realtime;realtime;false;false;
k6q42pxd;Sins of a Solar Empire: Rebellion;sins_of_a_solar_empire;12/06/2012;2018-07-16T13:35:25Z;;8gej2n93;;oq2712l7,el28lrnr,l2kgqr51;93dw8q1y;4eppx7er,l1zkr7ej;gnozv16o;true;true;realtime;realtime;false;false;
m1mjqj12;Lollipop Chainsaw;lollipop_chainsaw;12/06/2012;2015-08-29T10:01:56Z;;mx6pwe3g,n568oevp;;pm211l24,94n4pn0w;r81pkk5d;4epyxrer;0rvyoerx,p6zdkvr3;true;true;realtime;realtime;true;false;
v1p75718;Papa's Wingeria;papas_wingeria;13/06/2012;2016-02-14T18:23:37Z;go1lem4p;lq60nl94,gde3xgek,o7e25xew;;;;ne4lr9zm;;true;false;realtime;realtime;false;true;
m1zkoem1;Obama Lord of the Rings;obama_lord_of_the_rings;13/06/2012;2022-11-07T18:16:27Z;go1lem4p;o7e25xew;;;;;;true;true;realtime;realtime;true;true;
9dowl4m1;Bad Nerd;bad_nerd;13/06/2012;2020-01-07T07:47:47Z;dj1gd1x5;8gej2n93,lq60nl94,gde3xgek;;;;p6x44kz1;;true;true;realtime;realtime;true;true;
nd28kkqd;Temple Run: Brave;temple_run_brave;14/06/2012;2021-03-20T19:47:21Z;;lq60nl94,gde3xgek;;;;;;true;true;realtime;realtime;true;false;
m1zje260;Super Monkey Ball: Banana Splitz;bananasplitz;14/06/2012;;;4p9z70er,lq60gle4,wxeo2d6r;pr184lqn,e6lxy1dz,o316x197;;;;;true;false;realtime;realtime;true;false;
o1y0946q;Persona 4 Golden;p4g;14/06/2012;2015-03-12T10:25:39Z;;4p9z70er,nzelkr6q,o7e2mx6w,8gej2n93,7m6ylw9p,4p9zjrer,nzelyv9q,o7e2xj9w;pr184lqn,e6lxy1dz,o316x197;;;;;true;true;realtime,realtime_noloads;realtime_noloads;true;false;
j1nej9x1;Sesame Street: Elmo's Musical Monsterpiece;ssemm;15/06/2012;2020-08-21T17:33:20Z;;7g6m8erk,v06dk3e4;;;;;;true;true;realtime;realtime;true;false;
o6glm5xd;Psychout;psychout;15/06/2012;2021-01-11T16:13:33Z;;;pr184lqn;;;;;true;true;realtime;realtime;true;false;
m1zk5501;Easy Joe 2;easy_joe_2;15/06/2012;2021-12-08T16:48:16Z;go1lem4p;o7e25xew;;;;pe1kvq6o;3nk97qrw;true;true;realtime;realtime;true;true;
268w8qo6;Ninja Warrior (G4 Online);ninja_warrior_g4_online;15/06/2012;2022-02-02T18:12:25Z;;o7e25xew;;;;;;true;true;realtime;realtime;true;false;
ldejr0l1;Angry Birds Coca-Cola;angry_birds_coca_cola;16/06/2012;2022-06-16T17:10:30Z;;o7e25xew;;;;;;true;true;realtime;realtime;true;false;
36988z3d;Portal Quest;portal_quest;16/06/2012;2021-05-26T16:50:34Z;go1lem4p;o7e25xew;;;;;;true;true;realtime;realtime;true;true;
ldeqmed3;Receiver;receiver;18/06/2012;2016-11-12T17:02:51Z;;8gej2n93,mx6ppw63,5neg7key;;pm21pl24,pl2ke21x;8z54km3n;dv69396x;p6zdgpr3;true;true;realtime;realtime;true;false;
76rknld8;Disney-Pixar Brave;disneypixar_brave;19/06/2012;2017-01-23T01:19:37Z;;mx6pwe3g,n568oevp,nzelkr6q,o7e2mx6w,8gej2n93,v06dk3e4,4p9zjrer,nzelyv9q;pr184lqn,e6lxy1dz,o316x197,mol4z19n,p2g50lnk;;;;;true;true;realtime;realtime;false;false;
o1yv321q;Disney-Pixar Brave (DS);braveds;19/06/2012;2017-04-01T18:12:58Z;;7g6m8erk,gz9qx60q;pr184lqn,e6lxy1dz;;;;;true;true;realtime;realtime;true;false;
9d3rowgd;SpellForce 2 - Faith In Destiny;spellforcedestiny;19/06/2012;2017-10-02T14:54:53Z;;8gej2n93;;jp23x26k,45xqe9nd,el28lrnr,94n4pn0w,oq2712l7;p39ml21j;nerpng6j;qkr2ly6e;true;true;realtime;realtime;false;false;
4d79yq31;LEGO Batman 2: DC Super Heroes (DS/Mobile);lb2ds;19/06/2012;2020-12-29T12:53:07Z;;7g6m8erk,gz9qx60q,4p9z70er,lq60nl94,gde3xgek,kz9wqn9p;pr184lqn,e6lxy1dz;9rnvvrnq;;l4ep47er;0rvyoerx;true;true;realtime;realtime;true;false;
ldejljx1;OXO;oxo;19/06/2012;2023-04-24T02:10:15Z;;jm95rr6o;;;;;;true;true;realtime;realtime;true;false;
l3dxeg1y;LEGO Batman 2: DC Super Heroes;lb2;19/06/2012;;;8gejn93d,mx6pwe3g,n568oevp,nzelkr6q,o7e2mx6w,8gej2n93,v06dk3e4;;;;;;true;true;realtime;realtime;false;false;
m1mn054d;Aperture Ireland;aperture_ireland;19/06/2012;2022-06-01T01:46:12Z;;8gej2n93;;;;;;true;false;realtime;realtime;false;false;
268w3z56;Magic: The Gathering - Duels of the Planeswalkers 2013;magic_the_gathering__duels_of_the_planeswalkers_2013;20/06/2012;2021-03-26T16:31:29Z;;8gej2n93;pr184lqn;;;;;true;true;realtime;realtime;true;false;
w6jlmkxd;sugar, sugar 2;sugarsugar2;21/06/2012;2021-03-10T16:59:15Z;go1lem4p;8gej2n93,o7e25xew;;y72yd2do;mg1j4w1r;leq3r26w;p6zd8lr3;true;true;realtime;realtime;true;true;
o6g3q5d2;Oniken;oniken;21/06/2012;2015-02-28T06:11:14Z;;8gej2n93,mx6ppw63;;qdnqkn8k;we10ld10;ner0mlej;4vr8wyrg;true;true;realtime;realtime;true;false;
9d3eqg1l;Quantum Conundrum;qc;21/06/2012;2015-05-17T23:58:01Z;;n568oevp,8gej2n93;;y72yd2do,qdnqkn8k;r81pkk5d;w63l736x;lkry9gnv;true;false;realtime,realtime_noloads;realtime_noloads;true;false;
o6gn3w81;Asphalt 7: Heat;Asphalt_7;21/06/2012;2021-09-21T17:43:24Z;dj1gd1x5;8gej2n93,lq60nl94,gde3xgek,p36no5e8;;wr2l1n7p;;w63d7dzx;4dnl556l;true;true;realtime,ingame;ingame;true;true;
268ejq56;The Dark Eye: Chains of Satinav;the_dark_eye_chains_of_satinav;22/06/2012;2020-06-17T15:53:50Z;;8gej2n93;e6lxy1dz;;;;;true;true;realtime;realtime;false;false;
kdkmmx1m;Pokémon Black 2/White 2;pkmnbw2;23/06/2012;2014-12-06T00:21:45Z;;7g6m8erk,gz9qx60q,kz9wqn9p;;;;;;true;true;realtime;realtime;true;false;
76rx8v56;Pokémon Black 2/White 2 Category Extensions;pkmnbw2ext;23/06/2012;2021-01-30T16:16:38Z;53no817x;7g6m8erk,gz9qx60q,kz9wqn9p;;;;;;true;true;realtime;realtime;true;true;
j1lwx76g;My Gym Partner's a Monkey - Hall of the Wild 2;hall_of_the_wild_2;25/06/2012;2017-09-17T03:42:38Z;go1lem4p;o7e25xew;;;;;;true;true;realtime;realtime;true;true;
j1lqmzz6;Angry Birds Heikki;angry_birds_heikki;25/06/2012;2022-06-16T09:58:35Z;;o7e25xew;;;;;;true;true;realtime;realtime;true;false;
k6qz4o6g;The Amazing Spider-Man;asm1;25/06/2012;2015-06-15T06:52:06Z;;8gejn93d,gz9qx60q,mx6pwe3g,n568oevp,4p9z70er,8gej2n93,v06dk3e4;;;;;;true;true;realtime,realtime_noloads;realtime_noloads;true;false;
268emrk6;Bike Baron Free;bike_baron_free;25/06/2012;2019-12-02T15:46:31Z;;gde3xgek;;wr2l1n7p;;vegv5pe0;;true;true;realtime;realtime;true;false;
369w3m0d;Fort Blaster: Ahoy There!;Fort_Blaster_Ahoy_there;26/06/2012;2024-11-20T17:05:18Z;;8gej2n93,o7e25xew,7m6yqvep;;;;;;true;true;realtime;realtime;true;false;
k6q4xnxd;Mandew vs the Colorless Curse;mandew_vs_the_colorless_curse;26/06/2012;2020-11-25T15:12:53Z;;8gej2n93;;qdnqkn8k;;1e7l9lz7;3nkyq06w;true;true;realtime;realtime;true;false;
j1lly9z1;Ultimate Knight Windom XP: Extreme VS. Full Boost (Mod);ukwxp_evfb;27/06/2012;2019-01-19T11:32:58Z;;8gej2n93;pr184lqn,o316x197;;;;;true;true;realtime;realtime;true;false;
m1me344d;Zombotron 2;Zombotron_2;27/06/2012;2024-01-02T18:05:14Z;;8gej2n93;;;;;;true;true;realtime;realtime;true;false;
m1mpn412;Project Zero 2: Wii Edition;project_zero_2_wii_edition;28/06/2012;2016-11-05T05:50:30Z;;v06dk3e4,v06dr394;e6lxy1dz,o316x197;;;;;true;true;realtime,ingame;ingame;false;false;
w6jl5n4d;Bomb Monkey;bomb_monkey;28/06/2012;2020-08-26T09:32:56Z;;gz9qx60q,kz9wqn9p;;y72yd2do;;5mznrver;1ng5m1rl;true;true;realtime;realtime;false;false;
yd4kwkp6;Pigsaw Final Game;pigsaw_final_game;28/06/2012;2022-07-07T16:19:38Z;;o7e25xew;pr184lqn;;;;;true;true;realtime;realtime;true;false;
w6j7xw26;Hot Air Jr.;hot_air_jr;28/06/2012;2022-07-24T09:20:12Z;;o7e25xew;;;;;;true;true;realtime;realtime;true;false;
9do8gke1;Just Dance: Greatest Hits;just_dance_greatest_hits;29/06/2012;2022-10-31T02:36:55Z;;n568oevp,v06dk3e4;pr184lqn,e6lxy1dz;;;;;true;true;realtime;realtime;false;false;
pd0qerl1;I Wanna Be The Rainbow Miku;iwbtrainbowmiku;30/06/2012;2023-03-04T09:46:29Z;;;;;;;;true;true;realtime;realtime;false;false;
pd0ww31e;Thomas Was Alone;twa;30/06/2012;;;8gejn93d,mx6pwe3g,4p9z70er,nzelkr6q,o7e2mx6w,8gej2n93,lq60nl94,gde3xgek,7m6ylw9p,v06dpz64;;y72y1d2d;8z54km3n;k6258o6x;93nk4m6w;true;true;realtime;realtime;false;false;
pdv25496;Bubble Hit - Bubble Breaker Game;bubble_hit;01/07/2012;2022-03-03T15:40:22Z;go1lem4p;o7e25xew;;75mg6e53;;;;true;true;realtime;realtime;true;true;
w6j77m56;99 Spirits;99_spirits;01/07/2012;2021-06-28T23:53:18Z;;8gej2n93;pr184lqn,o316x197;;;;;true;true;realtime;realtime;true;false;
j1n4yry6;Mugengikyo: First Disaster;Mugengikyo_First_Disaster;01/07/2012;2024-05-20T23:46:44Z;;8gej2n93;o316x197;;;;;true;true;realtime;realtime;true;false;
46w3vvl1;Awesome Tanks 2;awesome_tanks_2;01/07/2012;2019-06-03T22:20:51Z;;lq60nl94,gde3xgek,o7e25xew;;;;;;true;true;realtime;realtime;true;false;
o6gj7562;Slush Invaders: Game;slush_invaders_game;01/07/2012;2017-08-23T02:27:25Z;go1lem4p;8gej2n93;;94n4pn0w,g2z8q62l,y5gk1k2e;;pe1p23eo;;true;true;realtime;realtime;false;true;
m1mn24jd;Blacklight: Retribution;blacklight_retribution;02/07/2012;2022-04-26T01:38:29Z;;nzelkr6q,8gej2n93;;;;;;true;true;realtime;realtime;true;false;
o6gk3ro1;Moto Mobile 2012;Moto_Mobile_2012;02/07/2012;2023-12-26T21:29:43Z;;lq60nl94,gde3xgek;;;;;;true;true;realtime;realtime;true;false;
o6g9x5d2;Effing Worms 2;effing_worms_2;03/07/2012;2017-06-30T17:32:07Z;go1lem4p;o7e25xew;;;mg1j4w1r;yzoxppzq;p6zde4r3;true;true;realtime;realtime;false;true;
46w3n3n1;Super Adventure Pals;sap;03/07/2012;2020-06-27T01:22:36Z;;o7e25xew;;;;vegqwp60;;true;true;realtime;realtime;true;false;
nd28lvvd;Dead Trigger: Tiroteio Zumbi ;dead_trigger_tiroteio_zumbi_;03/07/2012;2023-02-06T23:20:40Z;dj1gd1x5;lq60nl94,gde3xgek;;;;;;true;true;realtime;realtime;true;true;
w6j7v546;Greeny Phatom: The Video Game;gptvg;04/07/2012;2021-10-15T00:40:49Z;;8gej2n93,mx6ppw63,5neg7key;pr184lqn,e6lxy1dz;;;;;true;true;realtime;realtime;true;false;
pdvzoxo6;Phantasy Star Online 2;phantasy_star_online_2;04/07/2012;2020-10-26T05:55:20Z;;nzelkr6q,o7e2mx6w,8gej2n93,7m6ylw9p;;rnvjzrnq;;dqe5qkev;5p6zdpr3;true;true;realtime,ingame;ingame;true;false;
yd4onlw1;BasketBelle;basketbelle;04/07/2012;2019-12-08T13:22:39Z;;8gej2n93,o7e25xew;;pm21dr24;mg1j4w1r;p6xlw561;;true;true;realtime;realtime;false;false;
k6q49gzd;Endless Space;endless_space;04/07/2012;2018-04-25T19:42:48Z;;8gej2n93;;l2kj4w51,q27ype2l;8z54km3n;p6x182z1;z6q59e69;true;true;realtime;realtime;true;false;
2689w2k1;Hanger - Rope Swing & Sling;Hanger__Rope_Swing__Sling;05/07/2012;2023-09-10T16:03:53Z;;;;;;;;true;true;realtime;realtime;true;false;
3dxkj741;LBX: Little Battlers eXperience (3DS);lbx_little_battlers_experience_3ds;05/07/2012;2021-04-07T16:17:03Z;;gz9qx60q;pr184lqn,e6lxy1dz,o316x197;jp23x26k;n5k2r45d;;;true;true;realtime,ingame;ingame;true;false;
